Product ID;Categories;Name *;Price tax excluded;Price tax included;Image URLs (x,y,z...);Description;Feature(Name:Value:Position)
IF7511;Dzieci, Buty dla chłopców;Buty Terrex AX2R Hook-and-Loop Hiking;267.48;329;null;"W tych butach hikingowych adidas AX2R dla dzieci przygoda nie zna granic. Dzieci mogą pewnie odkrywać świat od placu zabaw po szlak w tych butach, które są lekkie, stabilne i solidnie przyczepne. Podeszwa środkowa z pianki EVA zapewnia długotrwałą amortyzację, a podeszwa zewnętrzna Traxion maksymalizuje przyczepność we wszystkich kierunkach. Zapięcie na rzepy ułatwia zakładanie i zdejmowanie, niezależnie od tego, czy maluchy wracają do domu, czy z niego wychodzą.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Core Black / Core Black / Onix:0
IG7188;Dzieci, Buty dla chłopców;Buty Winterplay x Disney Kids;283.74;349;null;"Chłodny dzień oznacza mnóstwo zabawy na dworze. Te buty adidas dla dzieci szybko się zakłada i zapewniają pełne okrycie, dzięki czemu dzieci mogą bawić się tak długo, jak chcą. I oczywiście disnejowska Myszka Minnie idzie wszędzie razem z nimi. Miękka cholewka ma wygodną podszewkę, a pasek na rzep ułatwia szybkie i łatwe zapięcie. Solidna, gumowa podeszwa zewnętrzna pomaga dzieciom utrzymać się na śliskich i błotnistych nawierzchniach.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Bright Red / Cloud White / Better Scarlet:0
IF7514;Dzieci, Buty dla chłopców;Buty Terrex AX2R Hiking;243.09;299;null;"W tych butach hikingowych adidas AX2R dla dzieci przygoda nie zna granic. Dzieci mogą pewnie odkrywać świat od placu zabaw po szlak w tych butach, które są lekkie, stabilne i solidnie przyczepne. Podeszwa środkowa z pianki EVA zapewnia długotrwałą amortyzację, a podeszwa zewnętrzna Traxion maksymalizuje przyczepność we wszystkich kierunkach.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Core Black / Core Black / Vista Grey:0
IF7510;Dzieci, Buty dla chłopców;Buty Terrex BOA Mid RAIN.RDY Hiking;405.69;499;null;"Przygotuj dzieci na deszczowe dni i trudny teren. Gdy zaczyna padać, buty hikingowe adidas dla dzieci zapewnią suchy komfort stopom. RAIN.RDY nie przepuszcza błota i wody, dzięki czemu dzieci mogą nadal komfortowo wędrować, bawić się i odkrywać świat. BOA® Fit System ułatwia regulację dopasowania. Lekka podeszwa środkowa z pianki EVA chroni przed kamieniami na szlaku, a gumowa podeszwa zewnętrzna Traxion ułatwia pewny krok podczas przygód. 

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Shadow Maroon / Matt Purple Met. / Wonder Red:0
IF7522;Dzieci, Buty dla chłopców;Buty Organizer Mid GORE-TEX Hiking;405.69;499;null;"Zabawa w kałuży to podstawa. Gdy szlaki stają się wilgotne, te buty hikingowe adidas dla dzieci zapewnią im suchy komfort. Wodoodporna, oddychająca membrana GORE-TEX nie przepuszcza wody. Lekka amortyzacja z pianki EVA zapewnia wygodę. Guma Continental™ zapewnia doskonałą przyczepność na każdym szlaku.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Core Black / Grey Three / Core Black:0
FZ2602;Dzieci, Buty dla chłopców;Terrex Climawarm Snowpitch Winter Shoes;308.13;379;null;Zaprojektowane z myślą o stopie dziecka buty outdoorowe zapewniają komfort młodym wędrowcom w zimowe dni. Izolacja PrimaLoft® to gwarancja ciepła nawet w wilgotnych warunkach, a przyczepna podeszwa zewnętrzna Traxion pozwala pewniej stawiać stopy.;Kolor:Core Black / Core Black / Mesa:0
IF7497;Dzieci, Buty dla chłopców;Buty Terrex Snow Hook-And-Loop COLD.RDY Winter;365.04;449;null;"Ruszaj przed siebie w chłodne dni w butach hikingowych adidas Terrex dla dzieci z izolacją. COLD.RDY sprawdzi się podczas śnieżnych wędrówek i zimowych szlaków, zapewniając suchy komfort stopom. Syntetyczna izolacja PrimaLoft® chroni stopy przed chłodem i ogrzewa je w niskich temperaturach. Gumowa podeszwa zewnętrzna Traxion gwarantuje dzieciom przyczepność na wszystkich rodzajach zimowych nawierzchni, dzięki czemu maluchy mogą spędzać cały dzień na świeżym powietrzu. Zapięcie na rzepy ułatwia zakładanie i zdejmowanie butów.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Shadow Maroon / Wonder Red / Pulse Lilac:0
ID9494;Dzieci, Buty dla chłopców;Buty Puffylette 360 Kids;202.44;249;null;"Dzięki bezpretensjonalnym klapkom i pluszowemu designowi te buty adidas dla dzieci otulają stopy niekończącym się komfortem. Giętka podeszwa z pianki EVA zapewnia amortyzowane wsparcie i całodzienną wygodę zarówno na hali, jak i na dworze. Wsuwana konstrukcja ułatwia zakładanie i zdejmowanie.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Core Black / Core Black / Cloud White:0
GW6511;Dzieci, Buty dla chłopców;Buty Grand Court Lifestyle Tennis Lace-Up;145.53;179;null;"Spraw, aby podążały śladami najlepszych tenisistów. Te buty adidas dla dzieci mają gładki look inspirowany stylem tenisowym z lat 70. Gumowa podeszwa wygina się i zapewnia przyczepność, gwarantując płynny, pewny krok. 

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku.";Kolor:Cloud White / Core Black / Core Black:0
ID9465;Dzieci, Buty dla chłopców;Buty Superstar 360 Kids;267.48;329;null;"Kultowe buty adidas Superstar dla najmłodszych w wersji dostosowanej do zmiennych warunków pogodowych zapewniają stopom ciepło i suchy komfort dzięki jednoczęściowej, tekstylnej cholewce, wygodnej, tekstylnej wyściółce i przyczepnej podeszwie zewnętrznej z pianki EVA. Osłona przeciwbłotna na obwodzie i pięcie nie przepuszcza brudu. Konstrukcja z systemem szybkiego sznurowania sprawia, że możesz z łatwością przetrwać każde przejście z hali na zewnątrz i znowu na halę.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomagają położyć kres plastikowym odpadom.";Kolor:Core Black / White / Ecru Tint:0
HP7772;Dzieci, Buty dla chłopców;Disney MONOFIT Trainer Lifestyle Slip-on Shoes;161.79;199;null;"Model Monofit ma symetryczny krój, co oznacza, że każdy but pasuje na każdą stopę. Dzięki temu Twoje dziecko będzie ograniczać tylko jego wyobraźnia. Łatwe do założenia i stworzone na wyrost buty Monofit są idealnym towarzyszem wszystkich wczesnych przygód maluszka. 
Spokój ducha rodzicom zapewnia tekstylna cholewka, która otula stopę malucha, zapewniając wspierające dopasowanie. Z kolei podeszwa zewnętrzna z pianki EVA dba o lekką amortyzację.";Kolor:Better Scarlet / Cloud White / Clear Pink:0
IG4931;Dzieci, Buty dla chłopców;Monofit Trainer Lifestyle Slip-On Shoes;145.53;179;null;"Model Monofit ma symetryczny krój, co oznacza, że nie ma buta na prawą ani na lewą stopę. Dzięki temu Twoje dziecko może biegać jak szalone. Buty Monofit są łatwe do założenia i powstały, aby rosnąć razem ze stopą Twojego dziecka, a więc będą idealnym towarzyszem wszystkich wczesnych przygód maluszka. 
Poczucie bezpieczeństwa rodziców gwarantuje tekstylna cholewka, która otula stopę, zapewniając wspierające dopasowanie, a podeszwa zewnętrzna z pianki EVA oferuje lekką amortyzację.";Kolor:Clear Pink / Silver Metallic / Wonder Orchid:0
HP8956;Dzieci, Buty dla chłopców;Breaknet Lifestyle Court Lace Shoes;161.79;199;null;"Teraz dzieci mogą dopracować swój styl w tych inspirowanych tenisem butach adidas. Czerpią elementy designu z archiwalnych modeli tenisowych, tworząc elegancki, sportowy look. 3 paski naszyte na boku nadają modelowi klasyczny charakter. Amortyzowana podeszwa środkowa zapewnia dzieciom komfort w szkole, w domu lub podczas zabawy z przyjaciółmi.

Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 50% materiałów z odzysku. Jest to jedno z proponowanych przez nas rozwiązań, jakie mogą pomóc nam położyć kres plastikowym odpadom.";Kolor:Cloud White / Core Black / Core Black:0
GZ2891;Dzieci, Buty dla chłopców;Buty Predator Edge.3 IN;226.83;279;null;"Niektórzy wchodzą do klatki i widzą jej ograniczenia. Ale Ty dostrzegasz tylko możliwości. Bo przez całe życie robiłeś rzeczy niemożliwe. Teraz zmień oblicze gry w butach adidas Predator. Te młodzieżowe buty piłkarskie pomogą Ci kontrolować piłkę dzięki cholewce Control Zone z rozmieszczonymi w strategicznych miejscach nadrukami zwiększającymi przyczepność. Gumowa podeszwa zewnętrzna zapewnia kontrolę podczas gry na hali. 

Model wykonany częściowo z materiałów pochodzących z recyklingu odzyskanych w trakcie procesu produkcyjnego, np. ścinków materiałów i odpadów z gospodarstw domowych, w celu uniknięcia znacznie większego wpływu na środowisko naturalne, jaki wywiera produkcja surowców.";Kolor:Core Black / Cloud White / Vivid Red:0
IF7747;Dzieci, Buty dla chłopców;Buty Hoops 3.0 Kids;145.53;179;null;"Prosty, klasyczny i niezmiennie przyciągający wzrok design. Te sneakery adidas dla dzieci wyróżniają się dzięki gładkim, śmiałym liniom. Miękka, niska cholewka ma wygodną wyściółkę, a sznurowadła zapewniają bezpieczne dopasowanie. Kultowa, gumowa podeszwa jest solidna i elastyczna, aby wspierać stopy maluszków podczas biegania, skoków i wspinaczki. 

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Arctic Fusion / Crystal White / Core Black:0
GZ1174;Dzieci, Buty dla chłopców;Terrex Trailmaker High COLD.RDY Hiking Shoes;405.69;499;null;Odkrywanie świata na dworze jest o wiele fajniejsze niż siedzenie w domu. Przygotuj swojego małego poszukiwacza przygód na zimę dzięki tym butom hikingowym adidas. Model łączy lekkość sneakerów ze wsparciem i ciepłą izolacją butów hikingowych. COLD.RDY zapewnia ciepło, suchość i wygodę stopom. Wodoodporna, oddychająca membrana GORE-TEX nie przepuszcza wody. Głęboko żłobiona podeszwa gwarantuje pewną przyczepność na zaśnieżonej i nierównej nawierzchni. Zachowaj ciepły komfort. Odkrywaj jeszcze więcej.;Kolor:Focus Olive / Pulse Olive / Impact Orange:0
GY6995;Dzieci, Buty dla chłopców;Advantage Lifestyle Court Lace Shoes;161.79;199;null;"Sznurowane sneakery adidas dla dzieci idealnie nadają się do szkoły, klubu sportowego i ulubionych zabaw. Mają gładką, syntetyczną cholewkę, która zapewnia poczucie komfortu. Solidna, gumowa podeszwa zewnętrzna oznacza niezawodną trakcję.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Cloud White / Green / Core Black:0
ID8344;Dzieci, Buty dla chłopców;Buty Superstar 360 Kids;267.48;329;null;"Klasyczne sneakery adidas Superstar przechodzą w stan hibernacji, a te zimowe buty dla najmłodszych są gotowe, aby zaszaleć. Izolacja PrimaLoft® zapewnia ciepło nawet w mokrych warunkach, chroniąc palce i stopy przed mrozem. Gdy robi się zimno, gumowa podeszwa zewnętrzna zapewnia dzieciom stabilność podczas poślizgnięć i celowych ślizgów  Wiedzieć, że Twojemu maluszkowi jest ciepło i jest bezpieczny? To więcej zabawy dla wszystkich.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomagają położyć kres plastikowym odpadom.";Kolor:Maroon / Collegiate Burgundy / Wonder White:0
GY2578;Dzieci, Buty dla chłopców;Grand Court Sustainable Lace Shoes;161.79;199;null;"Maluchy zabłysną w tych butach adidas dla dzieci, które nawiązują do ich wewnętrznego blasku. Połyskujące, metaliczne akcenty na 3 paskach, pasku na pięcie i metce na języku wyróżniają się na klasycznej sylwetce Grand Court. Amortyzacja Cloudfoam robi różnicę w podeszwie środkowej, dzięki czemu każdy ruch (a w przypadku dzieci jest ich wiele) jest wygodny i wspierający. 

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku.";Kolor:Cloud White / Cloud White / Matte Gold:0
IG5077;Dzieci, Buty dla chłopców;Buty Superstar 360 Kids;267.48;329;null;"Kultowe buty adidas Superstar dla najmłodszych w wersji dostosowanej do zmiennych warunków pogodowych zapewniają stopom ciepło i suchy komfort dzięki jednoczęściowej, tekstylnej cholewce, wygodnej, tekstylnej wyściółce i przyczepnej podeszwie zewnętrznej z pianki EVA. Osłona przeciwbłotna na obwodzie i pięcie nie przepuszcza brudu. Konstrukcja z systemem szybkiego sznurowania sprawia, że możesz z łatwością przetrwać każde przejście z hali na zewnątrz i znowu na halę.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomagają położyć kres plastikowym odpadom.";Kolor:Silver Green / White / Ecru Tint:0
IG9536;Dzieci, Buty dla chłopców;Courtflash Tennis Shoes;202.44;249;null;"Zadbaj o szybkość na korcie. Lekka i oddychająca cholewka z siateczki w butach adidas Courtflash dla dzieci sprawia, że idealnie nadają się do szybkiej gry w tenisa. Przyczepna podeszwa zewnętrzna Adiwear zapewnia błyskawiczne przyspieszenie na różnych nawierzchniach. Odporny na przetarcia Adituff dodatkowo chroni stopy przed otarciami, gwarantując pewność podczas ślizgu.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. To tylko jedno z naszych rozwiązań, które pomogą eliminować zanieczyszczenie plastikiem.";Kolor:Cloud White / Core Black / Crew Blue:0
IF5701;Dzieci, Buty dla chłopców;Terrex Hyperhiker Low Hiking Shoes;226.83;279;null;"Od małego zabieraj swoje dziecko na wycieczki. Odkrywanie nowych szlaków to świetna zabawa, gdy ma na stopach te buty hikingowe adidas. Model lekki niczym buty do biegów przełajowych oferuje dodatkową stabilizację i trwałość typową dla butów hikingowych, dzięki którym Twoje dziecko chętnie rozpocznie eksplorację outdooru. Odblaskowe detale błyszczą w słabym oświetleniu. Żłobiona, gumowa podeszwa pewnie trzyma się każdej nawierzchni.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Wonder Steel / Grey Three / Impact Orange:0
BB1935;Dzieci, Buty dla chłopców;Terrex AX2R Hiking Shoes;226.83;279;null;Zaprojektowane z myślą o młodych amatorach przygód uniwersalne buty outdoorowe dla dzieci sprawdzą się na świeżym powietrzu. Mają wykonaną z materiału i tworzywa sztucznego cholewkę przed kostkę z ochronnymi nakładkami. Miękka podeszwa środkowa z pianki EVA zapewnia lekką amortyzację, a podeszwa zewnętrzna Traxion gwarantuje przyczepność w skalistym terenie.;Kolor:Core Black / Vista Grey / Vista Grey:0
GW7076;Dzieci, Buty dla chłopców;Buty Predator Accuracy.3 IN;243.09;299;null;Kontrola + precyzja = pewność siebie. Kiedy masz przed oczami cel, postaw na perfekcyjne rozwiązania z adidas Predator Accuracy. Przewiewna i elastyczna cholewka z siateczki w tych młodzieżowych butach piłkarskich została zaprojektowana z myślą o komforcie podczas intensywnych rozgrywek. Specjalistyczna, niebrudząca, gumowa podeszwa zewnętrzna pozwoli Ci dominować na hali.;Kolor:Core Black / Cloud White / Team Shock Pink 2:0
EF3635;Dzieci, Buty dla chłopców;Terrex Boa Hiking Shoes;283.74;349;null;Lekkie, szybkie i stabilne buty adidas Terrex Boa Hiking są przeznaczone dla dzieci, które lubią przyspieszać tempo. Podziel się swoją miłością do fitnessu i przygody. Znajdź najlepsze dopasowanie i pozwól dzieciom swobodnie odkrywać świat.;Kolor:Core Black / Cloud White / Grey Three:0
GZ1146;Dzieci, Buty dla chłopców;Buty Terrex Mid GTX;267.48;329;null;Buty do wypraw pieszych przeznaczone dla maluchów pozwolą najmłodszym alpinistom przemierzać okolicę. Oddychająca technologia GORE-TEX® zapewnia suchy komfort małym stópkom. Lekka cholewka z tkaniny ripstop i podeszwa zewnętrzna z wypustkami TRAXION™ poradzą sobie na każdym placu zabaw.;Kolor:Magic Lime / Turbo / Pulse Lime:0
HQ5807;Dzieci, Buty dla chłopców;Terrex Trailmaker Mid RAIN.RDY Hiking Shoes;365.04;449;null;Mali odkrywcy mogą cieszyć się wygodą. Zabierz swojego malucha na szlak w tych butach trekkingowych adidas. Te buty są lekkie niczym buty biegowe, a jednocześnie zapewniają trwałe wsparcie i przyczepność na śliskich kamieniach i błocie. Technologia RAIN.RDY zapewnia ciepło i suchy komfort w mokrych warunkach, a profil do kostki chroni przed zabrudzeniami.;Kolor:Sand Strata / Silver Violet / Acid Orange:0
GW6494;Dzieci, Buty dla chłopców;Advantage Court Lifestyle Hook-and-Loop Shoes;145.53;179;null;"Design inspirowany butami Grand Court sprawia, że sneakery adidas dla dzieci mają prosty, przyciągający uwagę styl. Logotypy na języku i pięcie nadają im klasyczny look. Paski z rzepami ułatwiają zakładanie i zdejmowanie butów. Solidna, gumowa podeszwa sprawdzi się podczas zajęć pozaszkolnych.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Cloud White / Green / Core Black:0
IG7418;Dzieci, Buty dla chłopców;Buty OZWEEGO Kids;348.78;429;null;"Przyszłość jest teraz dzięki młodzieżowym butom adidas OZWEEGO. Stylowy, futurystyczny design podkreśla indywidualność i wyprzedzający trendy look. Stonowane kolory nie odwracają uwagi od ważniejszych kwestii, ale nadal sprawiają, że wyróżnisz się z tłumu. Idealnie dopasowany krój w połączeniu z warstwami w postaci podeszwy środkowej z pianki EVA, adiPRENE i adiPRENE+ zapewnia komfort przez cały dzień.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomagają położyć kres plastikowym odpadom.";Kolor:Magic Beige / Magic Beige / Sand Strata:0
GY7051;Dzieci, Buty dla chłopców;Nizza Platform Shoes;243.09;299;null;"Wybierz młodzieżowe buty adidas Nizza, w których pokażesz swój wewnętrzny optymizm. Inspirowane buntowniczym klimatem lat 70. klasyczne 3 paski prezentują pastelowe odcienie w jaskrawym kolorze. Platformowa podeszwa zewnętrzna dodaje parę centymetrów wzrostu, a gumowa osłona palców i wulkanizowana podeszwa zewnętrzna komfortowo otulają Twoje stopy.

Cholewka tych butów została wykonana z wysokiej jakości przędzy pochodzącej z recyklingu, która zawiera co najmniej 50% Parley Ocean Plastic — tworzywa wyprodukowanego z przetworzonych plastikowych odpadów zebranych na odległych wyspach, plażach i w nadmorskich miejscowościach w celu zapobiegania zanieczyszczeniu oceanów. Pozostałe 50% to poliester pochodzący z recyklingu.";Kolor:Almost Pink / Pulse Lilac / Wonder White:0
IG7263;Dzieci, Buty dla chłopców;Buty Fortatrail Kids;283.74;349;null;"Outdoorowe dzieci nie dadzą się pogodzie, podobnie jak te buty adidas dla dzieci. Solidna cholewka jest wykonana z pianki izolującej i ma podszewkę z polaru, która zapewnia ciepło i ochronę stopom, gdy temperatura spada. Podeszwa zewnętrzna Traxion gwarantuje dzieciom stabilność na śliskich i wilgotnych nawierzchniach. 

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Core Black / Silver Metallic / Bright Red:0
IG0278;Dzieci, Buty dla chłopców;Buty Superstar XLG Shoes;308.13;379;null;"Śmiałe kolory i jeszcze odważniejsze proporcje nadają nowy wymiar tym młodzieżowym butom adidas Superstar. Klasyczne buty od swojego debiutu pod koniec lat 60. cieszą się uznaniem raperów, sportowców i trendsetterów. Wyróżniający się design z osłoną palców w kształcie muszli i kultowe, ząbkowane 3 paski nadal nawiązują do ponadczasowego looku. Teraz Twoja kolej, by wyrazić siebie w tych butach.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Core Black / Cloud White / Gold Metallic:0
GW1499;Dzieci, Buty dla chłopców;OZELIA Shoes;308.13;379;null;"Przyszłość czeka, ale nie można zapominać o przeszłości.  Oba te elementy spotykają się w młodzieżowej wersji klasycznych butów adidas OZELIA. Ich sylwetka pozostaje wierna inspiracji latami 90., lecz wyraziste zgrzewane elementy designu są tak płynne i futurystyczne, jak Twój styl. Amortyzacja Adiprene zapewnia komfort przez cały dzień.

Model wykonany częściowo z materiałów pochodzących z recyklingu odzyskanych w trakcie procesu produkcyjnego, np. ścinków materiałów i odpadów z gospodarstw domowych, w celu uniknięcia znacznie większego wpływu na środowisko naturalne, jaki wywiera produkcja surowców.";Kolor:Cloud White / Grey One / Almost Pink:0
IF7523;Dzieci, Buty dla chłopców;Buty Organizer Mid GORE-TEX Hiking;405.69;499;null;"Zabawa w kałuży to podstawa. Gdy szlaki stają się wilgotne, te buty hikingowe adidas dla dzieci zapewnią im suchy komfort. Wodoodporna, oddychająca membrana GORE-TEX nie przepuszcza wody. Lekka amortyzacja z pianki EVA zapewnia wygodę. Guma Continental™ zapewnia doskonałą przyczepność na każdym szlaku.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Coral Fusion / Wonder White / Core Black:0
GY0830;Dzieci, Buty dla chłopców;FortaRun Shoes;186.18;229;null;"Buty do biegania inspirowane technologią adidas FortaRun zapewnią małym stopom amortyzowany komfort podczas biegania, skoków i zabawy przez cały dzień. 

Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 50% materiałów z odzysku. Jest to jedno z proponowanych przez nas rozwiązań, jakie mogą pomóc nam położyć kres plastikowym odpadom.";Kolor:Core Black / Core Black / Carbon:0
ID4857;Dzieci, Buty dla chłopców;Terrex Hyperhiker Mid Hiking Shoes;267.48;329;null;"Wybierzcie się na pieszą wędrówkę, a góry zajmą się resztą. Lekkie buty hikingowe adidas zapewniają dzieciom komfort podczas odkrywania nowych szlaków. Gumowa podeszwa zewnętrzna Traxion zapewnia przyczepność potrzebną do poruszania się po śliskich kamieniach i korzeniach. Mocne buty hikingowe z amortyzowaną podeszwą środkową i cholewką z tkaniny ripstop dbają o suchy komfort, ochronę i wygodę w lesie.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Core Black / Grey Three / Core Black:0
GW6468;Dzieci, Buty dla chłopców;Tensaur Hook and Loop Shoes;121.14;149;null;"Maluchy uwielbiają badać każdą powierzchnię ― od puszystego dywanu po rabatki z kwiatami. Te solidne buty adidas dla najmłodszych mają wygodne paski na rzepy, które utrzymują je na miejscu. Gumowa podeszwa zewnętrzna nie pozostawia  czarnych śladów — dobra wiadomość, jeśli Twój maluszek odkryje parkiet. 

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Cloud White / Team Real Magenta / Core Black:0
GW1987;Dzieci, Buty dla chłopców;Tensaur Hook and Loop Shoes;137.4;169;null;"Obroty, trucht, skoki i sprinty ― dzieci nieustannie testują swoje buty. Buty adidas z solidną, niebrudzącą podeszwą zewnętrzną z gumy trzymają się podłoża, ale nie pozostawiają śladów. Zapięcie na dwa paski na rzepy ułatwia dopasowanie. 

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Cloud White / Cloud White / Grey One:0
GW1446;Dzieci, Buty dla chłopców;OZNOVA Shoes;324.39;399;null;"Nie przepraszasz za to, kim jesteś. Dlatego te buty adidas zostały stworzone, aby pomóc Ci się wyróżnić. Młodzieżowe buty są równie wygodne jak śmiałe i prezentują niekonwencjonalne proporcje oraz tekstury w futurystycznym stylu. Amortyzacja Adiplus sprawia, że każdy krok jest niczym spacer w chmurach.

Model wykonany częściowo z materiałów pochodzących z recyklingu odzyskanych w trakcie procesu produkcyjnego, np. ścinków materiałów i odpadów z gospodarstw domowych, w celu uniknięcia znacznie większego wpływu na środowisko naturalne, jaki wywiera produkcja surowców.";Kolor:Core Black / Grey Five / Core Black:0
GZ5856;Dzieci, Buty dla chłopców;Tensaur Run Shoes;121.14;149;null;"Zapnij rzepy butów adidas dla najmłodszych i pozwól Twojemu maluchowi na ruch i zabawę. Jednoczęściowa podeszwa z pianki EVA zapewnia wsparcie podczas raczkowania, a później prób stania. Tak jak ulubiony miś czy pies, te buty są idealnym towarzyszem codziennych przygód Twojego maluszka.

Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 50% materiałów z odzysku. Jest to jedno z proponowanych przez nas rozwiązań, jakie mogą pomóc nam położyć kres plastikowym odpadom.";Kolor:Core Black / Core White / Grey Two:0
HP7774;Dzieci, Buty dla chłopców;Disney x MONOFIT Trainer Lifestyle Slip-On Shoes;161.79;199;null;"Model Monofit ma symetryczny krój, co oznacza, że każdy but nadaje się na każdą stopę. Dzięki temu Twoje dziecko nie straci ani chwili zabawy. Łatwe do założenia i stworzone na wyrost buty Monofit są idealnym towarzyszem wszystkich przygód maluszka. 
Tekstylna cholewka, otula stopę, wspierając ją, a podeszwa zewnętrzna z pianki EVA zapewnia lekką amortyzację.";Kolor:Core Black / Cloud White / Better Scarlet:0
FZ6346;Dzieci, Buty dla chłopców;Rapidasport Bounce Sport Running Lace Shoes;226.83;279;null;"Kids are active by nature. They might as well be comfortable while they run, skip and jump throughout the day. These kids' adidas shoes stay true to their running-inspired roots with a sleek profile and Bounce midsole for a soft and springy feel. The pattern on the upper gives them an eye-catching look so kids can keep that pep in their step.

Made with a series of recycled materials, and at least 50% recycled content, this product represents just one of our solutions to help end plastic waste.";Kolor:Core Black / Core Black / Gold Metallic:0
FU7713;Dzieci, Buty dla chłopców;Superstar Shoes;308.13;379;null;Dawno temu były niskimi butami do koszykówki. Dzisiaj królują na ulicach miast. Buty dla młodzieży świętują 50. rocznicę modelu adidas Superstar. Od klasycznej osłony palców w kształcie muszli po ząbkowane 3 paski, ta rocznicowa edycja oddaje hołd niepowtarzalnemu designowi adidas. Konstrukcja z wygodną, gumową podeszwą prezentuje się świeżo i zabawnie, niezależnie od wersji kolorystycznej.;Kolor:Core Black / Core Black / Core Black:0
